company,policy_date,policy_url,policy_path
target,2013-12-30 00:00:00,http://web.archive.org/web/20140104031309/http://www.target.com/spot/privacy-policy,target/target-2013-12-30.txt
target,2014-01-25 00:00:00,http://web.archive.org/web/20140201051025/http://www.target.com/spot/privacy-policy,target/target-2014-01-25.txt
target,2014-07-31 00:00:00,http://web.archive.org/web/20140831091214/http://www.target.com/spot/privacy-policy,target/target-2014-07-31.txt
target,2015-10-01 00:00:00,http://web.archive.org/web/20151031145703/http://www.target.com/spot/privacy-policy,target/target-2015-10-01.txt
target,2016-11-01 00:00:00,http://web.archive.org/web/20170202054912/http://www.target.com/c/target-privacy-policy/-/N-4sr7p,target/target-2016-11-01.txt
target,2017-05-02 00:00:00,http://web.archive.org/web/20170602220701/http://www.target.com/c/target-privacy-policy/-/N-4sr7p,target/target-2017-05-02.txt
target,2017-08-01 00:00:00,http://web.archive.org/web/20170901064726/https://www.target.com/c/target-privacy-policy/-/N-4sr7p,target/target-2017-08-01.txt
target,2018-05-22 00:00:00,http://web.archive.org/web/20180531091949/https://www.target.com/c/target-privacy-policy/-/N-4sr7p,target/target-2018-05-22.txt
twitter,2007-05-14 00:00:00,https://twitter.com/en/privacy/previous/version_1,twitter/twitter-2007-05-14.txt
twitter,2009-11-18 00:00:00,https://twitter.com/en/privacy/previous/version_2,twitter/twitter-2009-11-18.txt
twitter,2010-06-08 00:00:00,https://twitter.com/en/privacy/previous/version_3,twitter/twitter-2010-06-08.txt
twitter,2010-11-16 00:00:00,https://twitter.com/en/privacy/previous/version_4,twitter/twitter-2010-11-16.txt
twitter,2011-06-23 00:00:00,https://twitter.com/en/privacy/previous/version_5,twitter/twitter-2011-06-23.txt
twitter,2012-05-17 00:00:00,https://twitter.com/en/privacy/previous/version_6,twitter/twitter-2012-05-17.txt
twitter,2013-07-03 00:00:00,https://twitter.com/en/privacy/previous/version_7,twitter/twitter-2013-07-03.txt
twitter,2013-10-21 00:00:00,https://twitter.com/en/privacy/previous/version_8,twitter/twitter-2013-10-21.txt
twitter,2014-09-08 00:00:00,https://twitter.com/en/privacy/previous/version_9,twitter/twitter-2014-09-08.txt
twitter,2015-05-18 00:00:00,https://twitter.com/en/privacy/previous/version_10,../privacy-policies-through-time/twitter/twitter-2015-05-18.txt
twitter,2016-01-27 00:00:00,https://twitter.com/en/privacy/previous/version_11,twitter/twitter-2016-01-27.txt
twitter,2016-09-30 00:00:00,https://twitter.com/en/privacy/previous/version_12,twitter/twitter-2016-09-30.txt
twitter,2017-06-18 00:00:00,https://twitter.com/en/privacy/previous/version_13,twitter/twitter-2017-06-18.txt
twitter,2018-05-25 00:00:00,https://twitter.com/en/privacy,twitter/twitter-2018-05-25.txt
uber,2010-09-16 00:00:00,http://web.archive.org/web/20110313133930/http://www.uber.com:80/privacy,uber/uber-2010-09-16.txt
uber,2012-03-01 00:00:00,http://web.archive.org/web/20120522054938/https://www.uber.com/legal/privacy,uber/uber-2012-03-01.txt
uber,2013-07-13 00:00:00,http://web.archive.org/web/20140122053622/https://www.uber.com/legal/privacy,uber/uber-2013-07-13.txt
uber,2013-07-13 00:00:00,http://web.archive.org/web/20140820063129/https://www.uber.com/legal/usa/privacy,uber/uber-2013-07-13.txt
uber,2015-07-15 00:00:00,http://web.archive.org/web/20150818193825/https://www.uber.com/legal/privacy/users/en,uber/uber-2015-07-15.txt
uber,2017-11-01 00:00:00,http://web.archive.org/web/20171004012759/https://privacy.uber.com/policy,uber/uber-2017-11-01.txt
uber,2018-05-25 00:00:00,http://web.archive.org/web/20180531220652/https://privacy.uber.com/policy,uber/uber-2018-05-25.txt
walmart,2004-04-30 00:00:00,http://web.archive.org/web/20050122034117/http://www.walmart.com:80/catalog/catalog.gsp?cat=121240&path=0%3A5436%3A120160%3A119833%3A120621%3A121724,walmart/walmart-2004-04-30.txt
walmart,2005-01-31 00:00:00,http://web.archive.org/web/20050204004437/http://www.walmart.com:80/catalog/catalog.gsp?cat=121240&path=0%3A5436%3A120160%3A119833%3A120621%3A121724,walmart/walmart-2005-01-31.txt
walmart,2006-10-05 00:00:00,http://web.archive.org/web/20070202232818/http://www.walmart.com:80/catalog/catalog.gsp?cat=538446,walmart/walmart-2006-10-05.txt
walmart,2007-08-01 00:00:00,http://web.archive.org/web/20070827142732/http://www.walmart.com:80/catalog/catalog.gsp?cat=538446,walmart/walmart-2007-08-01.txt
walmart,2008-06-19 00:00:00,http://web.archive.org/web/20080903213308/http://www.walmart.com/catalog/catalog.gsp?cat=538446,walmart/walmart-2008-06-19.txt
walmart,2008-11-10 00:00:00,http://web.archive.org/web/20081216012402/http://www.walmart.com:80/catalog/catalog.gsp?cat=538446,walmart/walmart-2008-11-10.txt
walmart,2009-08-23 00:00:00,http://web.archive.org/web/20091001221035/http://www.walmart.com:80/catalog/catalog.gsp?cat=538446,walmart/walmart-2009-08-23.txt
walmart,2010-02-23 00:00:00,http://web.archive.org/web/20100324182514/http://walmartstores.com/9243.aspx,walmart/walmart-2010-02-23.txt
walmart,2010-02-23 00:00:00,http://web.archive.org/web/20101030034352/http://walmartstores.com/PrivacySecurity/9243.aspx,walmart/walmart-2010-02-23.txt
walmart,2011-03-24 00:00:00,http://web.archive.org/web/20110329175909/http://walmartstores.com/PrivacySecurity/9243.aspx,walmart/walmart-2011-03-24.txt
walmart,2012-04-26 00:00:00,http://web.archive.org/web/20120430150902/http://www.walmartstores.com:80/PrivacySecurity/9243.aspx,walmart/walmart-2012-04-26.txt
walmart,2012-04-26 00:00:00,http://web.archive.org/web/20120902024234/http://corporate.walmart.com/privacy-security/walmart-privacy-policy,walmart/walmart-2012-04-26.txt
walmart,2013-09-17 00:00:00,http://web.archive.org/web/20131002015246/http://corporate.walmart.com/privacy-security/walmart-privacy-policy,walmart/walmart-2013-09-17.txt
walmart,2014-09-15 00:00:00,http://web.archive.org/web/20141006234730/https://corporate.walmart.com/privacy-security/walmart-privacy-policy,walmart/walmart-2014-09-15.txt
walmart,2015-03-09 00:00:00,http://web.archive.org/web/20150330001523/http://corporate.walmart.com/privacy-security/walmart-privacy-policy,walmart/walmart-2015-03-09.txt
